Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2020-08-24,"Highland Highball",V2,,https://www.mountainproject.com/route/106799730/highland-highball,1,"Virginia > Southwest Virginia (Appalachia) > Grayson Highlands State Park > Highlands > Horizon Area > Highland Highball",3.9,-1,Flash,,Boulder,,20,20200
2020-08-24,Slabacious,V0,,https://www.mountainproject.com/route/106936701/slabacious,1,"Virginia > Southwest Virginia (Appalachia) > Grayson Highlands State Park > Highlands > Horizon Area > Highland Highball",2.5,-1,Flash,,Boulder,,,20008
2020-08-16,"North Ridge",5.5,,https://www.mountainproject.com/route/105873517/north-ridge,3,"North Carolina > 2. Northern Mountains Region > Linville Gorge > Table Rock",3.4,-1,Follow,,Trad,,250,1500
2020-08-16,"My Route",5.6,"Had to downclimb just before the pitch 2 slab, it was soaking wet",https://www.mountainproject.com/route/105925492/my-route,1,"North Carolina > 2. Northern Mountains Region > Linville Gorge > Table Rock",3.2,-1,Lead,Onsight,Trad,,250,1600
2020-08-09,Erocktica,5.10c,"Heelhook beta works, feels good",https://www.mountainproject.com/route/108245161/erocktica,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 07. Little Amphitheater",2.7,-1,Lead,Redpoint,Sport,,50,3200
2020-08-09,"Teflon Toes",5.11a/b,,https://www.mountainproject.com/route/108700284/teflon-toes,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 03. Foreign Trade Zone",2.4,2,TR,,Sport,,55,4800
2020-08-09,"Teflon Toes",5.11a/b,,https://www.mountainproject.com/route/108700284/teflon-toes,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 03. Foreign Trade Zone",2.4,2,Lead,Redpoint,Sport,,55,4800
2020-08-09,"Overhang Hangover",5.11b,"Rested before crux",https://www.mountainproject.com/route/106988580/overhang-hangover,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 08. Amphitheater",3.1,-1,Lead,Fell/Hung,Sport,,60,4900
2020-08-09,Ironman,5.8+,,https://www.mountainproject.com/route/117986036/ironman,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 04. Copper Top",2.1,-1,Lead,Onsight,Sport,,,2200
2020-08-02,"Tight Rope",5.8,,https://www.mountainproject.com/route/117236753/tight-rope,1,"North Carolina > 4. Eastern Region > The Trestle > Upstream (West) Side",2.7,-1,Lead,Onsight,"Sport, TR",,60,2100
2020-08-02,"Tee Ball",5.6,,https://www.mountainproject.com/route/117236625/tee-ball,1,"North Carolina > 4. Eastern Region > The Trestle > River (South) Face",2.7,-1,Lead,Redpoint,"Sport, TR",,60,1600
2020-08-02,"All Gold Everything",5.9,"Borrowed some aliens from someone",https://www.mountainproject.com/route/117236723/all-gold-everything,1,"North Carolina > 4. Eastern Region > The Trestle > Road (North) Face",2.0,-1,Lead,Onsight,"Trad, TR",,50,2400
2020-07-27,"Iced Tee",5.8+,,https://www.mountainproject.com/route/117236666/iced-tee,1,"North Carolina > 4. Eastern Region > The Trestle > River (South) Face",3.1,-1,Lead,Redpoint,"Sport, TR",,60,2200
2020-07-27,"Itchy Bitch",5.10,"Didn&#39;t know you weren&#39;t supposed to use the arete. Next time!",https://www.mountainproject.com/route/117236678/itchy-bitch,1,"North Carolina > 4. Eastern Region > The Trestle > River (South) Face",2.3,-1,Lead,Redpoint,"Sport, TR",,60,3000
2020-07-27,"Tee Ball",5.6,,https://www.mountainproject.com/route/117236625/tee-ball,1,"North Carolina > 4. Eastern Region > The Trestle > River (South) Face",2.7,-1,Lead,Redpoint,"Sport, TR",,60,1600
2020-07-19,"Son of White Trash",5.8,"Moved right just after getting hands above the roof, making for a contrived roof pull",https://www.mountainproject.com/route/106752191/son-of-white-trash,1,"North Carolina > 2. Northern Mountains Region > The Dump > The Dump aka Warpin and Dorphin (Routes)",2.0,-1,TR,,"Trad, Sport",,40,2100
2020-07-19,"Son of White Trash",5.8,,https://www.mountainproject.com/route/106752191/son-of-white-trash,1,"North Carolina > 2. Northern Mountains Region > The Dump > The Dump aka Warpin and Dorphin (Routes)",2.0,-1,TR,,"Trad, Sport",,40,2100
2020-07-19,"Son of White Trash",5.8,,https://www.mountainproject.com/route/106752191/son-of-white-trash,1,"North Carolina > 2. Northern Mountains Region > The Dump > The Dump aka Warpin and Dorphin (Routes)",2.0,-1,Lead,Onsight,"Trad, Sport",,40,2100
2020-07-19,"Dimpsty Dumpster",5.10,"Clean climb, but on TR",https://www.mountainproject.com/route/106097230/dimpsty-dumpster,1,"North Carolina > 2. Northern Mountains Region > The Dump > The Dump aka Warpin and Dorphin (Routes)",2.1,-1,TR,,Sport,,25,3000
2020-07-19,"Dimpsty Dumpster",5.10,"Pumped out and fell at crux, then got through on the second try",https://www.mountainproject.com/route/106097230/dimpsty-dumpster,1,"North Carolina > 2. Northern Mountains Region > The Dump > The Dump aka Warpin and Dorphin (Routes)",2.1,-1,Lead,Fell/Hung,Sport,,25,3000
2020-07-19,"White Trash",5.10a,,https://www.mountainproject.com/route/106097225/white-trash,1,"North Carolina > 2. Northern Mountains Region > The Dump > The Dump aka Warpin and Dorphin (Routes)",2.0,-1,Lead,Onsight,Sport,,25,2600
2020-07-18,"I Gotta Wear Shades",5.9,,https://www.mountainproject.com/route/106495755/i-gotta-wear-shades,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 03. Foreign Trade Zone",2.3,-1,TR,,TR,,,2400
2020-07-18,"Teflon Toes",5.11a/b,"fell because I couldn't find Crux hold (horn). can get it next time",https://www.mountainproject.com/route/108700284/teflon-toes,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 03. Foreign Trade Zone",2.4,2,Lead,Fell/Hung,Sport,,55,4800
2020-07-18,Erocktica,5.10c,"do the left heelhook beta next time instead of the mega layback",https://www.mountainproject.com/route/108245161/erocktica,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 07. Little Amphitheater",2.7,-1,Lead,Redpoint,Sport,,50,3200
2020-07-18,Erocktica,5.10c,,https://www.mountainproject.com/route/108245161/erocktica,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 07. Little Amphitheater",2.7,-1,Lead,Fell/Hung,Sport,,50,3200
2020-07-18,"Crackin' Up",5.7,,https://www.mountainproject.com/route/106101938/crackin-up,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 08. Amphitheater",2.9,-1,Lead,Redpoint,Trad,,50,1800
2020-07-18,"The Herculean Test",5.10d,,https://www.mountainproject.com/route/107264984/the-herculean-test,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 10. Devil in the White House",3.0,-1,Lead,Redpoint,"Trad, Sport",,,3500
2020-07-18,"Devil in the White House",5.10c/d,,https://www.mountainproject.com/route/106955638/devil-in-the-white-house,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 10. Devil in the White House",3.2,-1,Lead,Pinkpoint,Sport,,60,3400
2020-07-18,"Devil in the White House",5.10c/d,,https://www.mountainproject.com/route/106955638/devil-in-the-white-house,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 10. Devil in the White House",3.2,-1,Lead,Redpoint,Sport,,60,3400
2020-07-18,"Papa Bear",5.10b,,https://www.mountainproject.com/route/106107230/papa-bear,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 06. Three Bears",2.5,-1,TR,,TR,,40,2900
2020-07-12,"The Black Hole",5.10b/c,,https://www.mountainproject.com/route/118093527/the-black-hole,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 04. Copper Top",2.5,-1,Lead,Flash,Sport,,50,3100
2020-07-12,Erocktica,5.10c,,https://www.mountainproject.com/route/108245161/erocktica,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 07. Little Amphitheater",2.7,-1,Lead,Fell/Hung,Sport,,50,3200
2020-07-12,Erocktica,5.10c,,https://www.mountainproject.com/route/108245161/erocktica,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 07. Little Amphitheater",2.7,-1,Lead,Fell/Hung,Sport,,50,3200
2020-07-12,"Papa Bear",5.10b,,https://www.mountainproject.com/route/106107230/papa-bear,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 06. Three Bears",2.5,-1,TR,,TR,,40,2900
2020-07-12,"Henar Lite",5.10c,,https://www.mountainproject.com/route/108418980/henar-lite,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 08. Amphitheater",2.6,-1,Lead,Redpoint,Sport,,,3200
2020-07-12,"The Herculean Test",5.10d,,https://www.mountainproject.com/route/107264984/the-herculean-test,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 10. Devil in the White House",3.0,-1,Lead,Redpoint,"Trad, Sport",,,3500
2020-07-12,"Smooth Sailing (aka Lloyd Would Have Liked It)",5.10a/b,,https://www.mountainproject.com/route/108058201/smooth-sailing-aka-lloyd-would-have-liked-it,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 12. Big Arete",2.9,-1,Lead,Pinkpoint,Sport,,80,2800
2020-06-26,"Black Rain",5.9,,https://www.mountainproject.com/route/106101931/black-rain,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 09. Black Rain Wall",2.7,-1,TR,,Sport,,80,2400
2020-06-22,"5.10c trad",5.10c,"The Medallion FA. Swam to base, soloed to start. ",https://www.mountainproject.com/route/112169061/510c-trad,1,"* In Progress > Generic Area",3.1,-1,Lead,Redpoint,Trad,,,3200
2020-06-22,"5.10c trad",5.10c,"The Medallion. TR solo. Send",https://www.mountainproject.com/route/112169061/510c-trad,1,"* In Progress > Generic Area",3.1,-1,TR,,Trad,,,3200
2020-06-22,"5.10c trad",5.10c,"The Medallion. TR solo. Send",https://www.mountainproject.com/route/112169061/510c-trad,1,"* In Progress > Generic Area",3.1,-1,TR,,Trad,,,3200
2020-06-21,"5.10c trad",5.10c,"The Medallion. TR solo. Send, climb smarter through the crux. Use the ledge+left hand palm press",https://www.mountainproject.com/route/112169061/510c-trad,1,"* In Progress > Generic Area",3.1,-1,,,Trad,,,3200
2020-06-21,"5.10c trad",5.10c,"The Medallion. TR solo. Send ",https://www.mountainproject.com/route/112169061/510c-trad,1,"* In Progress > Generic Area",3.1,-1,,,Trad,,,3200
2020-06-21,"5.10c trad",5.10c,"The Medallion. TR Solo. Practiced placing gear and hung to fiddle with placements",https://www.mountainproject.com/route/112169061/510c-trad,1,"* In Progress > Generic Area",3.1,-1,TR,,Trad,,,3200
2020-06-19,"5.10c trad",5.10c,"The Medallion. TR solo, fell. Get the left foot high on crux move",https://www.mountainproject.com/route/112169061/510c-trad,1,"* In Progress > Generic Area",3.1,-1,,,Trad,,,3200
2020-06-19,"5.10c trad",5.10c,"The Medallion. TR solo, send. ",https://www.mountainproject.com/route/112169061/510c-trad,1,"* In Progress > Generic Area",3.1,-1,,,Trad,,,3200
2020-06-18,"5.10c trad",5.10c,"The Medallion. TR solo, fell",https://www.mountainproject.com/route/112169061/510c-trad,1,"* In Progress > Generic Area",3.1,-1,,,Trad,,,3200
2020-06-18,"5.10c trad",5.10c,"The Medallion. TR solo, fell",https://www.mountainproject.com/route/112169061/510c-trad,1,"* In Progress > Generic Area",3.1,-1,TR,,Trad,,,3200
2020-06-18,"5.10c trad",5.10c,"The Medallion. TR solo, fell",https://www.mountainproject.com/route/112169061/510c-trad,1,"* In Progress > Generic Area",3.1,-1,TR,,Trad,,,3200
2020-06-07,"The Humbler",5.6,,https://www.mountainproject.com/route/116147655/the-humbler,1,"North Carolina > 2. Northern Mountains Region > Linville Gorge > The Chimneys > Yellow Wall",2.2,-1,TR,,TR,,30,1600
2020-06-07,"The Tumbler",5.6,,https://www.mountainproject.com/route/116147650/the-tumbler,1,"North Carolina > 2. Northern Mountains Region > Linville Gorge > The Chimneys > Yellow Wall",2.3,-1,TR,,TR,,30,1600
2020-06-06,"North Ridge",5.5,"Forgot there was a 3rd pitch and soloed it because we thought the climb was over ",https://www.mountainproject.com/route/105873517/north-ridge,3,"North Carolina > 2. Northern Mountains Region > Linville Gorge > Table Rock",3.4,-1,Lead,Onsight,Trad,,250,1500
2020-06-06,Crackerjack,5.8,"Backed off pitch 2, didn&#39;t think I had the gear. It goes on small gear, get good at hand jams",https://www.mountainproject.com/route/105925443/crackerjack,2,"North Carolina > 2. Northern Mountains Region > Linville Gorge > Table Rock",3.1,-1,Lead,Fell/Hung,Trad,,200,2100
2020-05-24,"Mama Bear",5.10b,"On sight",https://www.mountainproject.com/route/106106873/mama-bear,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 06. Three Bears",2.5,-1,TR,,TR,,30,2900
2020-05-24,"Baby Bear",5.11-,,https://www.mountainproject.com/route/106504809/baby-bear,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 06. Three Bears",2.6,3,TR,,TR,,,4700
2020-05-24,"Smooth Sailing (aka Lloyd Would Have Liked It)",5.10a/b,,https://www.mountainproject.com/route/108058201/smooth-sailing-aka-lloyd-would-have-liked-it,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 12. Big Arete",2.9,-1,Lead,Fell/Hung,Sport,,80,2800
2020-05-24,"Hot Yoga",5.10a/b,,https://www.mountainproject.com/route/117071993/hot-yoga,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 07. Little Amphitheater",3.3,-1,Lead,Redpoint,Sport,,50,2800
2020-05-24,"Pole Dancing",5.7,,https://www.mountainproject.com/route/108364371/pole-dancing,1,"North Carolina > 3. Piedmont Region > Pilot Mountain > 08. Amphitheater",2.9,-1,TR,,Sport,,60,1800
2020-05-23,"Mercury's Lead","5.9 R","TR solo. one fall low",https://www.mountainproject.com/route/106092200/mercurys-lead,2,"North Carolina > 3. Piedmont Region > Stone Mountain > Stone Mountain South Face",3.2,-1,TR,,"Trad, Sport",,300,2400
2020-05-23,"No Alternative","5.5 PG13","TR solo. went off route to the left to get back to anchors",https://www.mountainproject.com/route/105887729/no-alternative,3,"North Carolina > 3. Piedmont Region > Stone Mountain > Stone Mountain South Face",3.1,-1,TR,,Trad,,400,1500
2020-05-23,"Bombay Groove aka Yankee Go Home","5.10a PG13","TR solo. one fall low",https://www.mountainproject.com/route/107666720/bombay-groove-aka-yankee-go-home,2,"North Carolina > 3. Piedmont Region > Stone Mountain > Stone Mountain South Face",3.7,-1,TR,,Trad,,280,2600
2020-05-17,"The Great Arch",5.5,"Robs first lead!",https://www.mountainproject.com/route/105887520/the-great-arch,3,"North Carolina > 3. Piedmont Region > Stone Mountain > Stone Mountain South Face",3.5,-1,Follow,,Trad,,400,1500
2020-05-17,"The Great Arch",5.5,,https://www.mountainproject.com/route/105887520/the-great-arch,3,"North Carolina > 3. Piedmont Region > Stone Mountain > Stone Mountain South Face",3.5,-1,Lead,Redpoint,Trad,,400,1500
2020-05-17,"U Slot","5.7+ PG13",,https://www.mountainproject.com/route/105887741/u-slot,1,"North Carolina > 3. Piedmont Region > Stone Mountain > Stone Mountain South Face",2.4,-1,Lead,Redpoint,Trad,,140,1900
2020-05-16,Washboard,5.6,,https://www.mountainproject.com/route/106019621/washboard,1,"North Carolina > 3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Routes) > Central Wall",2.7,-1,Lead,Onsight,Trad,,200,1600
2020-05-16,"Head Jam",5.6,,https://www.mountainproject.com/route/106746165/head-jam,1,"North Carolina > 3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Routes) > Central Wall",2.7,-1,Lead,Redpoint,Trad,,110,1600
2020-05-16,"Sentinel Buttress",5.5,,https://www.mountainproject.com/route/106175435/sentinel-buttress,2,"North Carolina > 3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Routes) > Sentinel Buttress > Center Buttress",2.8,-1,Lead,Onsight,Trad,,200,1500
2020-05-10,"Blue Chock",5.10b,"Two falls",https://www.mountainproject.com/route/106545800/blue-chock,1,"North Carolina > 3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Routes) > Central Wall",3.6,-1,Follow,,Trad,,150,2900
2020-05-10,"Head Jam",5.6,,https://www.mountainproject.com/route/106746165/head-jam,1,"North Carolina > 3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Routes) > Central Wall",2.7,-1,Lead,Onsight,Trad,,110,1600
2020-05-10,"Nuclear Crayon","5.10+ PG13","Clean follow",https://www.mountainproject.com/route/106019828/nuclear-crayon,1,"North Carolina > 3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Routes) > The Amphitheater",2.7,-1,Follow,,Trad,,120,3300
2020-05-10,"Quaker State",5.11a,"Clean follow",https://www.mountainproject.com/route/106346381/quaker-state,1,"North Carolina > 3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Routes) > The Amphitheater",3.8,-1,Follow,,Trad,,100,4600
2020-05-10,"Do or Dive",5.10a,"One fall at the crux",https://www.mountainproject.com/route/106777987/do-or-dive,1,"North Carolina > 3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Routes) > The Amphitheater",3.1,-1,Follow,,Trad,,100,2600
2020-05-10,"Easy Hard",5.5,"First lead at Moore&#39;s!",https://www.mountainproject.com/route/106019894/easy-hard,1,"North Carolina > 3. Piedmont Region > Hanging Rock State Park > Moore's Wall (Routes) > Central Wall",2.3,-1,Lead,Onsight,Trad,,120,1500
2020-03-21,"Back to the Front",5.9,,https://www.mountainproject.com/route/106032004/back-to-the-front,1,"West Virginia > Seneca Rocks > South Peak - West Face > South Peak West Face (Main Area)",3.7,-1,Follow,,Trad,,100,2400
2020-03-21,"High Test",5.9+,,https://www.mountainproject.com/route/106193027/high-test,1,"West Virginia > Seneca Rocks > South Peak - East Face > Upper Broadway",3.9,-1,TR,,Trad,,120,2500
2020-03-21,"Spock's Brain",5.11a,,https://www.mountainproject.com/route/106060847/spocks-brain,1,"West Virginia > Seneca Rocks > South Peak - East Face > Upper Broadway",3.7,-1,TR,,Trad,,80,4600
2020-03-21,"Spock's Brain",5.11a,,https://www.mountainproject.com/route/106060847/spocks-brain,1,"West Virginia > Seneca Rocks > South Peak - East Face > Upper Broadway",3.7,-1,TR,,Trad,,80,4600
2020-03-21,"Alcoa Presents",5.8,,https://www.mountainproject.com/route/106171592/alcoa-presents,1,"West Virginia > Seneca Rocks > South Peak - East Face > Upper Broadway",3.3,-1,TR,,Trad,,50,2100
